level,state,district
state-upper,NJ,4
state-upper,NJ,5
state-upper,NJ,6
state-upper,NJ,7
state-upper,NJ,8
state-upper,NJ,9
state-upper,NJ,10
state-upper,NJ,11
state-upper,NJ,12
state-upper,NJ,13
state-upper,NJ,14
state-upper,NJ,15
state-upper,NJ,16
state-upper,NJ,17
state-upper,NJ,18
state-upper,NJ,19
state-upper,NJ,20
state-upper,NJ,21
state-upper,NJ,22
state-upper,NJ,23
state-upper,NJ,24
state-upper,NJ,25
state-upper,NJ,26
state-upper,NJ,27
state-upper,NJ,28
state-upper,NJ,29
state-upper,NJ,30
state-upper,NJ,31
state-upper,NJ,32
state-upper,NJ,33
state-upper,NJ,34
state-upper,NJ,35
state-upper,NJ,36
state-upper,NJ,37
state-upper,NJ,38
state-upper,NJ,39
state-upper,NJ,40
state-upper,NM,1
state-upper,NM,2
state-upper,NM,3
state-upper,NM,4
state-upper,NM,5
state-upper,NM,6
state-upper,NM,7
state-upper,NM,8
state-upper,NM,9
state-upper,NM,10
state-upper,NM,11
state-upper,NM,12
state-upper,NM,13
state-upper,NM,14
state-upper,NM,15
state-upper,NM,16
state-upper,NM,17
state-upper,NM,18
state-upper,NM,19
state-upper,NM,20
state-upper,NM,21
state-upper,NM,22
state-upper,NM,23
state-upper,NM,24
state-upper,NM,25
state-upper,NM,26
state-upper,NM,27
state-upper,NM,28
state-upper,NM,29
state-upper,NM,30
state-upper,NM,31
state-upper,NM,32
state-upper,NM,33
state-upper,NM,34
state-upper,NM,35
state-upper,NM,36
state-upper,NM,37
state-upper,NM,38
state-upper,NM,39
state-upper,NM,40
state-upper,NM,41
state-upper,NM,42
state-upper,NV,1
state-upper,NV,2
state-upper,NV,3
state-upper,NV,4
state-upper,NV,5
state-upper,NV,6
state-upper,NV,7
state-upper,NV,8
state-upper,NV,9
state-upper,NV,10
state-upper,NV,11
state-upper,NV,12
state-upper,NV,13
state-upper,NV,14
state-upper,NV,15
state-upper,NV,16
state-upper,NV,17
state-upper,NV,18
state-upper,NV,19
state-upper,NV,20
state-upper,NV,21
state-upper,NY,1
state-upper,NY,2
state-upper,NY,3
state-upper,NY,4
state-upper,NY,5
state-upper,NY,6
state-upper,NY,7
state-upper,NY,8
state-upper,NY,9
state-upper,NY,10
state-upper,NY,11
state-upper,NY,12
state-upper,NY,13
state-upper,NY,14
state-upper,NY,15
state-upper,NY,16
state-upper,NY,17
state-upper,NY,18
state-upper,NY,19
state-upper,NY,20
state-upper,NY,21
state-upper,NY,22
state-upper,NY,23
state-upper,NY,24
state-upper,NY,25
state-upper,NY,26
state-upper,NY,27
state-upper,NY,28
state-upper,NY,29
state-upper,NY,30
state-upper,NY,31
state-upper,NY,32
state-upper,NY,33
state-upper,NY,34
state-upper,NY,35
state-upper,NY,36
state-upper,NY,37
state-upper,NY,38
state-upper,NY,39
state-upper,NY,40
state-upper,NY,41
state-upper,NY,42
state-upper,NY,43
state-upper,NY,44
state-upper,NY,45
state-upper,NY,46
state-upper,NY,47
state-upper,NY,48
state-upper,NY,49
state-upper,NY,50
state-upper,NY,51
state-upper,NY,52
state-upper,NY,53
state-upper,NY,54
state-upper,NY,55
state-upper,NY,56
state-upper,NY,57
state-upper,NY,58
state-upper,NY,59
state-upper,NY,60
state-upper,NY,61
state-upper,NY,62
state-upper,NY,63
state-upper,OH,1
state-upper,OH,2
state-upper,OH,3
state-upper,OH,4
state-upper,OH,5
state-upper,OH,6
state-upper,OH,7
state-upper,OH,8
state-upper,OH,9
state-upper,OH,10
state-upper,OH,11
state-upper,OH,12
state-upper,OH,13
state-upper,OH,14
state-upper,OH,15
state-upper,OH,16
state-upper,OH,17
state-upper,OH,18
state-upper,OH,19
state-upper,OH,20
state-upper,OH,21
state-upper,OH,22
state-upper,OH,23
state-upper,OH,24
state-upper,OH,25
state-upper,OH,26
state-upper,OH,27
state-upper,OH,28
state-upper,OH,29
state-upper,OH,30
state-upper,OH,31
state-upper,OH,32
state-upper,OH,33
state-upper,OK,1
state-upper,OK,2
state-upper,OK,3
state-upper,OK,4
state-upper,OK,5
state-upper,OK,6
state-upper,OK,7
state-upper,OK,8
state-upper,OK,9
state-upper,OK,10
state-upper,OK,11
state-upper,OK,12
state-upper,OK,13
state-upper,OK,14
state-upper,OK,15
state-upper,OK,16
state-upper,OK,17
state-upper,OK,18
state-upper,OK,19
state-upper,OK,20
state-upper,OK,21
state-upper,OK,22
state-upper,OK,23
state-upper,OK,24
state-upper,OK,25
state-upper,OK,26
state-upper,OK,27
state-upper,OK,28
state-upper,OK,29
state-upper,OK,30
state-upper,OK,31
state-upper,OK,32
state-upper,OK,33
state-upper,OK,34
state-upper,OK,35
state-upper,OK,36
state-upper,OK,37
state-upper,OK,38
state-upper,OK,39
state-upper,OK,40
state-upper,OK,41
state-upper,OK,42
state-upper,OK,43
state-upper,OK,44
state-upper,OK,45
state-upper,OK,46
state-upper,OK,47
state-upper,OK,48
state-upper,OR,1
state-upper,OR,2
state-upper,OR,3
state-upper,OR,4
state-upper,OR,5
state-upper,OR,6
state-upper,OR,7
state-upper,OR,8
state-upper,OR,9
state-upper,OR,10
state-upper,OR,11
state-upper,OR,12
state-upper,OR,13
state-upper,OR,14
state-upper,OR,15
state-upper,OR,16
state-upper,OR,17
state-upper,OR,18
state-upper,OR,19
state-upper,OR,20
state-upper,OR,21
state-upper,OR,22
state-upper,OR,23
state-upper,OR,24
state-upper,OR,25
state-upper,OR,26
state-upper,OR,27
state-upper,OR,28
state-upper,OR,29
state-upper,OR,30
state-upper,PA,1
state-upper,PA,2
state-upper,PA,3
state-upper,PA,4
state-upper,PA,5
state-upper,PA,6
state-upper,PA,7
state-upper,PA,8
state-upper,PA,9
state-upper,PA,10
state-upper,PA,11
state-upper,PA,12
state-upper,PA,13
state-upper,PA,14
state-upper,PA,15
state-upper,PA,16
state-upper,PA,17
state-upper,PA,18
state-upper,PA,19
state-upper,PA,20
state-upper,PA,21
state-upper,PA,22
state-upper,PA,23
state-upper,PA,24
state-upper,PA,25
state-upper,PA,26
state-upper,PA,27
state-upper,PA,28
state-upper,PA,29
state-upper,PA,30
state-upper,PA,31
state-upper,PA,32
state-upper,PA,33
state-upper,PA,34
state-upper,PA,35
state-upper,PA,36
state-upper,PA,37
state-upper,PA,38
state-upper,PA,39
state-upper,PA,40
state-upper,PA,41
state-upper,PA,42
state-upper,PA,43
state-upper,PA,44
state-upper,PA,45
state-upper,PA,46
state-upper,PA,47
state-upper,PA,48
state-upper,PA,49
state-upper,PA,50
state-upper,RI,1
state-upper,RI,2
state-upper,RI,3
state-upper,RI,4
state-upper,RI,5
state-upper,RI,6
state-upper,RI,7
state-upper,RI,8
state-upper,RI,9
state-upper,RI,10
state-upper,RI,11
state-upper,RI,12
state-upper,RI,13
state-upper,RI,14
state-upper,RI,15
state-upper,RI,16
state-upper,RI,17
state-upper,RI,18
state-upper,RI,19
state-upper,RI,20
state-upper,RI,21
state-upper,RI,22
state-upper,RI,23
state-upper,RI,24
state-upper,RI,25
state-upper,RI,26
state-upper,RI,27
state-upper,RI,28
state-upper,RI,29
state-upper,RI,30
state-upper,RI,31
state-upper,RI,32
state-upper,RI,33
state-upper,RI,34
state-upper,RI,35
state-upper,RI,36
state-upper,RI,37
state-upper,RI,38
state-upper,SC,1
state-upper,SC,2
state-upper,SC,3
state-upper,SC,4
state-upper,SC,5
state-upper,SC,6
state-upper,SC,7
state-upper,SC,8
state-upper,SC,9
state-upper,SC,10
state-upper,SC,11
state-upper,SC,12
state-upper,SC,13
state-upper,SC,14
state-upper,SC,15
state-upper,SC,16
state-upper,SC,17
state-upper,SC,18
state-upper,SC,19
state-upper,SC,20
state-upper,SC,21
state-upper,SC,22
state-upper,SC,23
state-upper,SC,24
state-upper,SC,25
state-upper,SC,26
state-upper,SC,27
state-upper,SC,28
state-upper,SC,29
state-upper,SC,30
state-upper,SC,31
state-upper,SC,32
state-upper,SC,33
state-upper,SC,34
state-upper,SC,35
state-upper,SC,36
state-upper,SC,37
state-upper,SC,38
state-upper,SC,39
state-upper,SC,40
state-upper,SC,41
state-upper,SC,42
state-upper,SC,43
state-upper,SC,44
state-upper,SC,45
state-upper,SC,46
state-upper,SD,1
state-upper,SD,2
state-upper,SD,3
state-upper,SD,4
state-upper,SD,5
state-upper,SD,6
state-upper,SD,7
state-upper,SD,8
state-upper,SD,9
state-upper,SD,10
state-upper,SD,11
state-upper,SD,12
state-upper,SD,13
state-upper,SD,14
state-upper,SD,15
state-upper,SD,16
state-upper,SD,17
state-upper,SD,18
state-upper,SD,19
state-upper,SD,20
state-upper,SD,21
state-upper,SD,22
state-upper,SD,23
state-upper,SD,24
state-upper,SD,25
state-upper,SD,26
state-upper,SD,27
state-upper,SD,28
state-upper,SD,29
state-upper,SD,30
state-upper,SD,31
state-upper,SD,32
state-upper,SD,33
state-upper,SD,34
state-upper,SD,35
state-upper,TN,1
state-upper,TN,2
state-upper,TN,3
state-upper,TN,4
state-upper,TN,5
state-upper,TN,6
state-upper,TN,7
state-upper,TN,8
state-upper,TN,9
state-upper,TN,10
state-upper,TN,11
state-upper,TN,12
state-upper,TN,13
state-upper,TN,14
state-upper,TN,15
state-upper,TN,16
state-upper,TN,17
state-upper,TN,18
state-upper,TN,19
state-upper,TN,20
state-upper,TN,21
state-upper,TN,22
state-upper,TN,23
state-upper,TN,24
state-upper,TN,25
state-upper,TN,26
state-upper,TN,27
state-upper,TN,28
state-upper,TN,29
state-upper,TN,30
state-upper,TN,31
state-upper,TN,32
state-upper,TN,33
state-upper,TX,1
state-upper,TX,2
state-upper,TX,3
state-upper,TX,4
state-upper,TX,5
state-upper,TX,6
state-upper,TX,7
state-upper,TX,8
state-upper,TX,9
state-upper,TX,10
state-upper,TX,11
state-upper,TX,12
state-upper,TX,13
state-upper,TX,14
state-upper,TX,15
state-upper,TX,16
state-upper,TX,17
state-upper,TX,18
state-upper,TX,19
state-upper,TX,20
state-upper,TX,21
state-upper,TX,22
state-upper,TX,23
state-upper,TX,24
state-upper,TX,25
state-upper,TX,26
state-upper,TX,27
state-upper,TX,28
state-upper,TX,29
state-upper,TX,30
state-upper,TX,31
state-upper,UT,1
state-upper,UT,2
state-upper,UT,3
state-upper,UT,4
state-upper,UT,5
state-upper,UT,6
state-upper,UT,7
state-upper,UT,8
state-upper,UT,9
state-upper,UT,10
state-upper,UT,11
state-upper,UT,12
state-upper,UT,13
state-upper,UT,14
state-upper,UT,15
state-upper,UT,16
state-upper,UT,17
state-upper,UT,18
state-upper,UT,19
state-upper,UT,20
state-upper,UT,21
state-upper,UT,22
state-upper,UT,23
state-upper,UT,24
state-upper,UT,25
state-upper,UT,26
state-upper,UT,27
state-upper,UT,28
state-upper,UT,29
state-upper,VA,1
state-upper,VA,2
state-upper,VA,3
state-upper,VA,4
state-upper,VA,5
state-upper,VA,6
state-upper,VA,7
state-upper,VA,8
state-upper,VA,9
state-upper,VA,10
state-upper,VA,11
state-upper,VA,12
state-upper,VA,13
state-upper,VA,14
state-upper,VA,15
state-upper,VA,16
state-upper,VA,17
state-upper,VA,18
state-upper,VA,19
state-upper,VA,20
state-upper,VA,21
state-upper,VA,22
state-upper,VA,23
state-upper,VA,24
state-upper,VA,25
state-upper,VA,26
state-upper,VA,27
state-upper,VA,28
state-upper,VA,29
state-upper,VA,30
state-upper,VA,31
state-upper,VA,32
state-upper,VA,33
state-upper,VA,34
state-upper,VA,35
state-upper,VA,36
state-upper,VA,37
state-upper,VA,38
state-upper,VA,39
state-upper,VA,40
state-upper,VT,ADDISON
state-upper,VT,BENNINGTON
state-upper,VT,CALEDONIA
state-upper,VT,CHITTENDEN
state-upper,VT,CHITTENDEN-GRAND ISL
state-upper,VT,ESSEX-ORLEANS
state-upper,VT,FRANKLIN
state-upper,VT,LAMOILLE
state-upper,VT,ORANGE
state-upper,VT,RUTLAND
state-upper,VT,WASHINGTON
state-upper,VT,WINDHAM
state-upper,VT,WINDSOR
state-upper,WA,1
state-upper,WA,2
state-upper,WA,3
state-upper,WA,4
state-upper,WA,5
state-upper,WA,6
state-upper,WA,7
state-upper,WA,8
state-upper,WA,9
state-upper,WA,10
state-upper,WA,11
state-upper,WA,12
state-upper,WA,13
state-upper,WA,14
state-upper,WA,15
state-upper,WA,16
state-upper,WA,17
state-upper,WA,18
state-upper,WA,19
state-upper,WA,20
state-upper,WA,21
state-upper,WA,22
state-upper,WA,23
state-upper,WA,24
state-upper,WA,25
state-upper,WA,26
state-upper,WA,27
state-upper,WA,28
state-upper,WA,29
state-upper,WA,30
state-upper,WA,31
state-upper,WA,32
state-upper,WA,33
state-upper,WA,34
state-upper,WA,35
state-upper,WA,36
state-upper,WA,37
state-upper,WA,38
state-upper,WA,39
state-upper,WA,40
state-upper,WA,41
state-upper,WA,42
state-upper,WA,43
state-upper,WA,44
state-upper,WA,45
state-upper,WA,46
state-upper,WA,47
state-upper,WA,48
state-upper,WA,49
state-upper,WI,1
state-upper,WI,2
state-upper,WI,3
state-upper,WI,4
state-upper,WI,5
state-upper,WI,6
state-upper,WI,7
state-upper,WI,8
state-upper,WI,9
state-upper,WI,10
state-upper,WI,11
state-upper,WI,12
state-upper,WI,13
state-upper,WI,14
state-upper,WI,15
state-upper,WI,16
state-upper,WI,17
state-upper,WI,18
state-upper,WI,19
state-upper,WI,20
state-upper,WI,21
state-upper,WI,22
state-upper,WI,23
state-upper,WI,24
state-upper,WI,25
state-upper,WI,26
state-upper,WI,27
state-upper,WI,28
state-upper,WI,29
state-upper,WI,30
state-upper,WI,31
state-upper,WI,32
state-upper,WI,33
state-upper,WV,1
state-upper,WV,2
state-upper,WV,3
state-upper,WV,4
state-upper,WV,5
state-upper,WV,6
state-upper,WV,7
state-upper,WV,8
state-upper,WV,9
state-upper,WV,10
state-upper,WV,11
state-upper,WV,12
state-upper,WV,13
state-upper,WV,14
state-upper,WV,15
state-upper,WV,16
state-upper,WV,17
state-upper,WY,1
state-upper,WY,2
state-upper,WY,3
state-upper,WY,4
state-upper,WY,5
state-upper,WY,6
state-upper,WY,7
state-upper,WY,8
state-upper,WY,9
state-upper,WY,10
state-upper,WY,11
state-upper,WY,12
state-upper,WY,13
state-upper,WY,14
state-upper,WY,15
state-upper,WY,16
state-upper,WY,17
state-upper,WY,18
state-upper,WY,19
state-upper,WY,20
state-upper,WY,21
state-upper,WY,22
state-upper,WY,23
state-upper,WY,24
state-upper,WY,25
state-upper,WY,26
state-upper,WY,27
state-upper,WY,28
state-upper,WY,29
state-upper,WY,30
